Ticket_ID,inferred_severity,severity_delta,mismatch_label,mismatch_type,score_rule,score_embedding,score_resolution_time,fused_score
TKT-100342,Medium,1,0,None,0.3,1.3503485,2.83995,1.175611987709999
TKT-100343,High,-1,0,None,2.0,1.9488056,2.5431,2.090701973438263
TKT-100344,High,0,0,None,2.0,1.2823856,1.39755,1.6283449530601501
TKT-100345,High,2,1,Hidden Crisis,2.0,1.8930382,1.9116,1.9448833525180815
TKT-100346,Medium,-1,0,None,1.1,1.0012358,2.68545,1.3825225710868838
TKT-100347,Critical,0,0,None,3.0,2.996188,2.76105,2.9508757710456845
TKT-100348,High,1,0,None,2.1,1.9981121,0.80865,1.8060691893100738
TKT-100349,Low,0,0,None,0.3,0.038576685,1.18215,0.3849318463355303
TKT-100350,Medium,0,0,None,0.2,0.57010436,1.5297,0.5954765357077122
TKT-100351,Medium,-1,0,None,0.3,0.09956941,2.916,0.7530492767691612
TKT-100352,Low,0,0,None,0.2,0.4857986,0.75675,0.41137950792908673
TKT-100353,High,2,1,Hidden Crisis,2.1,1.9981121,0.9636,1.8370591819286346
TKT-100354,Critical,1,0,None,3.0,2.996188,1.7784,2.7543457627296446
TKT-100355,Low,-1,0,None,0.05,0.15748627,0.441,0.16582019943743942
TKT-100356,Medium,-1,0,None,1.0,1.0042081,2.4078,1.2830328226089478
TKT-100357,Low,-1,0,None,0.05,0.15748627,2.0634,0.49030020255595447
TKT-100358,Medium,0,0,None,0.05,0.15748627,2.2284,0.52330019492656
TKT-100359,Medium,1,0,None,1.1,1.0012358,0.39675,0.924782556295395
TKT-100360,High,2,1,Hidden Crisis,1.6,1.0733339,2.916,1.6788668394088746
TKT-100361,Medium,1,0,None,0.3,0.036962382,2.17515,0.582966822758317
TKT-100362,High,0,0,None,2.0,1.9488056,2.11995,2.006071960926056
TKT-100363,High,2,1,Hidden Crisis,2.0,1.9488056,0.75675,1.733431947231293
TKT-100364,Low,-2,1,False Alarm,0.2,0.04953258,1.09965,0.3272664098069072
TKT-100365,Medium,1,0,None,1.2,1.0980611,1.39755,1.2038313984870912
TKT-100366,Low,-1,0,None,0.15,0.12187548,0.90345,0.29084642305970193
TKT-100367,High,0,0,None,2.0,1.9488056,2.11995,2.006071960926056
TKT-100368,Low,-1,0,None,0.2,0.04953258,1.00575,0.30848639290779833
TKT-100369,Medium,1,0,None,0.4,2.0941286,1.569,1.2267450168728828
TKT-100370,Low,-1,0,None,0.3,0.09956941,1.0503,0.37990929931402206
TKT-100371,High,1,0,None,1.6,1.0733339,2.68545,1.6327568769454959
TKT-100372,High,1,0,None,2.0,1.8930382,2.01165,1.9648933708667755
TKT-100373,Medium,1,0,None,1.2,1.0980611,0.57195,1.0387114048004151
TKT-100374,Critical,0,0,None,3.0,2.9681032,1.96125,2.781086099147797
TKT-100375,Medium,1,0,None,1.0,0.6429595,1.82055,1.0391458094120025
TKT-100376,High,0,0,None,2.8,2.159486,2.4078,2.497380089759827
TKT-100377,Medium,0,0,None,1.0,1.0042081,0.0,0.8014728307724
TKT-100378,Medium,1,0,None,0.2,0.57010436,2.4705,0.7836365260183811
TKT-100379,High,1,0,None,2.1,1.9981121,0.86415,1.8171691834926604
TKT-100380,Low,-2,1,False Alarm,0.15,0.12187548,1.0266,0.3154764212667942
TKT-100381,Low,-1,0,None,0.3,0.09956941,0.38925,0.24769930094480513
TKT-100382,Medium,1,0,None,1.6,1.0733339,0.3798,1.1716268599033357
TKT-100383,High,1,0,None,2.0,1.29454,0.80865,1.5148190200328826
TKT-100384,High,0,0,None,2.0,1.9488056,0.98505,1.7790919542312622
TKT-100385,High,0,0,None,2.1,1.9981121,1.69665,1.9836691915988922
TKT-100386,Low,-1,0,None,0.3,0.03737933,1.7382,0.49572276007384064
TKT-100387,Low,-1,0,None,0.15,0.12187548,0.0,0.11015642061829567
TKT-100388,High,1,0,None,2.0,1.9488056,0.9231,1.766701948642731
TKT-100389,Medium,-1,0,None,1.2,1.0600208,1.7784,1.2666872918605805
TKT-100390,Low,-1,0,None,0.2,0.04953258,1.00575,0.30848639290779833
TKT-100391,Medium,0,0,None,0.2,0.6429595,2.76105,0.8672458149492741
TKT-100392,High,0,0,None,2.0,1.9488056,1.86615,1.9553119540214539
TKT-100393,High,2,1,Hidden Crisis,2.1,1.9981121,2.2284,2.0900191843509672
TKT-100394,Medium,1,0,None,0.1,0.81794167,2.2284,0.7769595820456743
TKT-100395,High,-1,0,None,2.8,2.159486,2.3439,2.48460009098053
TKT-100396,Medium,-1,0,None,0.3,0.09956941,2.4705,0.6639492973685265
TKT-100397,Critical,0,0,None,2.9,2.9681032,2.83995,2.9118261694908147
TKT-100398,Low,-2,1,False Alarm,0.2,0.04953258,1.1541,0.3381563929840923
TKT-100399,Medium,0,0,None,1.2,1.0600208,2.5431,1.4196273267269135
TKT-100400,Medium,0,0,None,0.3,0.09956941,1.86615,0.5430793032050133
TKT-100401,Low,-1,0,None,0.3,0.038576685,0.336,0.2157018441706896
TKT-100402,Medium,1,0,None,1.3,1.4184979,0.51285,1.184044247865677
TKT-100403,Medium,1,0,None,1.6,1.0733339,1.61205,1.4180768728256226
TKT-100404,Critical,1,0,None,3.0,2.996188,1.96125,2.790915763378143
TKT-100405,Medium,1,0,None,1.2,1.0600208,0.0,0.9110073029994965
TKT-100406,Medium,1,0,None,1.0,1.0042081,0.0,0.8014728307724
TKT-100407,Medium,1,0,None,1.2,1.0980611,1.7382,1.2719613909721375
TKT-100408,High,2,1,Hidden Crisis,2.0,1.8930382,1.09965,1.782493358850479
TKT-100409,High,0,0,None,2.0,1.8930382,1.69665,1.9018933594226837
TKT-100410,Medium,1,0,None,0.2,0.57010436,1.3311,0.5557565249502658
TKT-100411,Medium,1,0,None,0.4,2.0941286,1.3311,1.1791650131344795
TKT-100412,Medium,1,0,None,1.2,1.0600208,0.0,0.9110073029994965
TKT-100413,Medium,0,0,None,1.1,0.63175684,0.0,0.7161149054765701
TKT-100414,Medium,1,0,None,0.3,0.038576685,2.2284,0.5941818434745074
TKT-100415,Medium,1,0,None,1.1,0.64617956,0.90345,0.9018528580665588
TKT-100416,Medium,0,0,None,0.05,0.15748627,2.28585,0.5347902061417699
TKT-100417,Low,-1,0,None,0.3,0.09956941,0.0,0.16984929889440536
TKT-100418,Low,0,0,None,0.15,0.12187548,0.0,0.11015642061829567
TKT-100419,Medium,1,0,None,1.6,1.0733339,0.8826,1.2721868634223938
TKT-100420,High,0,0,None,2.1,1.9981121,1.39755,1.9238491833209992
TKT-100421,Medium,0,0,None,1.1,0.64617956,1.18215,0.9575928568840026
TKT-100422,Medium,1,0,None,0.3,0.19682762,1.49535,0.5029596731066703
TKT-100423,Medium,1,0,None,1.2,1.0980611,2.68545,1.4614114165306091
TKT-100424,Low,0,0,None,0.2,0.57010436,0.0,0.28953652754426
TKT-100425,Medium,1,0,None,2.0,1.29454,0.4806,1.4492090165615081
TKT-100426,Low,0,0,None,0.15,0.12187548,0.7893,0.2680164255201817
TKT-100427,Critical,1,0,None,3.0,2.996188,2.5431,2.9072857975959776
TKT-100428,Low,-1,0,None,0.2,0.04953258,1.21245,0.3498264102265239
TKT-100429,High,1,0,None,2.0,1.8930382,2.76105,2.1147733509540556
TKT-100430,High,0,0,None,1.6,1.0733339,2.83995,1.6636568784713748
TKT-100431,Medium,1,0,None,1.6,1.0733339,1.61205,1.4180768728256226
TKT-100432,Critical,0,0,None,2.9,2.9681032,2.616,2.867036139965058
TKT-100433,Low,-1,0,None,0.2,0.04953258,1.07535,0.3224064139649272
TKT-100434,Medium,1,0,None,1.0,1.0042081,1.569,1.1152728319168093
TKT-100435,High,0,0,None,2.0,1.29454,2.83995,1.9210790336132049
TKT-100436,Medium,1,0,None,0.2,0.04953258,2.2284,0.553016403131187
TKT-100437,High,1,0,None,2.1,1.9981121,0.63615,1.7715691864490508
TKT-100438,Medium,0,0,None,1.3,1.4184979,0.80865,1.243204253911972
TKT-100439,Critical,0,0,None,3.0,2.996188,2.916,2.9818657517433165
TKT-100440,Medium,-1,0,None,1.2,1.0980611,1.9116,1.306641399860382
TKT-100441,Low,-2,1,False Alarm,0.2,0.57010436,0.98505,0.4865465320646763
TKT-100442,High,2,1,Hidden Crisis,2.0,1.998326,0.35385,1.6701840817928315
TKT-100443,Low,0,0,None,0.2,0.04953258,1.36425,0.38018639367073775
TKT-100444,Medium,1,0,None,1.6,1.0733339,1.96125,1.4879168510437013
TKT-100445,Medium,-1,0,None,1.3,1.4184979,1.61205,1.4038842618465424
TKT-100446,Medium,1,0,None,1.2,1.0600208,1.2429,1.1595873057842256
TKT-100447,High,0,0,None,2.0,1.998326,1.1277,1.8249540746212005
TKT-100448,Medium,0,0,None,0.1,0.81794167,1.21245,0.5737695891410113
TKT-100449,Medium,1,0,None,1.1,0.64617956,1.36425,0.9940128445625305
TKT-100450,High,1,0,None,2.0,1.9488056,2.68545,2.119171965122223
TKT-100451,Low,0,0,None,0.3,0.09956941,0.57195,0.2842393025755882
TKT-100452,High,1,0,None,2.0,1.8930382,2.5431,2.0711833775043487
TKT-100453,Medium,1,0,None,1.2,1.0980611,0.4623,1.0167814016342163
TKT-100454,High,1,0,None,2.1,1.9981121,0.0,1.6443391859531402
TKT-100455,Medium,1,0,None,1.0,1.0042081,2.2284,1.2471528291702272
TKT-100456,High,1,0,None,2.0,1.998326,0.29925,1.6592640817165374
TKT-100457,High,-1,0,None,2.0,1.2823856,2.916,1.932034933567047
TKT-100458,Critical,0,0,None,3.0,2.996188,2.76105,2.9508757710456845
TKT-100459,High,1,0,None,2.0,1.9488056,0.0,1.582081949710846
TKT-100460,High,1,0,None,2.0,1.29454,0.80865,1.5148190200328826
TKT-100461,High,0,0,None,2.0,1.998326,2.68545,2.1365040957927706
TKT-100462,Medium,1,0,None,1.6,1.0733339,0.63615,1.2228968620300293
TKT-100463,Medium,1,0,None,1.2,1.0600208,0.66735,1.0444773018360138
TKT-100464,Medium,1,0,None,1.2,1.0980611,2.4705,1.4184213995933534
TKT-100465,Low,0,0,None,0.3,0.03737933,1.4295,0.4339827669784427
TKT-100466,High,-1,0,None,2.0,1.29454,1.96125,1.7453390061855316
TKT-100467,High,1,0,None,1.3,1.4184979,2.2284,1.5271542489528658
TKT-100468,Medium,1,0,None,1.0,1.0042081,0.0,0.8014728307724
TKT-100469,Medium,1,0,None,1.2,1.0600208,2.17515,1.3460372865200043
TKT-100470,High,1,0,None,2.1,1.9981121,0.94365,1.8330691874027252
TKT-100471,High,2,1,Hidden Crisis,2.1,0.036962382,2.83995,1.5259268078953028
TKT-100472,Medium,0,0,None,1.1,0.63175684,2.3439,1.184894898533821
TKT-100473,Low,0,0,None,0.2,0.6429595,0.3615,0.387335816770792
TKT-100474,Medium,0,0,None,1.1,0.63175684,0.0,0.7161149054765701
TKT-100475,Medium,1,0,None,1.3,1.4184979,0.35385,1.1522442519664766
TKT-100476,High,1,0,None,2.0,1.9488056,0.34485,1.651051950454712
TKT-100477,Low,0,0,None,0.2,0.57010436,0.0,0.28953652754426
TKT-100478,Medium,0,0,None,1.1,1.0012358,2.4705,1.3395325541496277
TKT-100479,Medium,1,0,None,0.2,0.4857986,2.616,0.7832294978201391
TKT-100480,Medium,-2,1,False Alarm,0.3,0.09956941,2.83995,0.7378393158316613
TKT-100481,Medium,1,0,None,0.4,2.0941286,0.7104,1.0550250127911567
TKT-100482,Medium,0,0,None,0.4,2.0941286,1.7784,1.2686250045895577
TKT-100483,High,0,0,None,2.0,1.8930382,1.69665,1.9018933594226837
TKT-100484,Medium,-1,0,None,0.2,0.4857986,2.2284,0.7057095088064671
TKT-100485,Low,-1,0,None,0.2,0.4857986,0.3798,0.3359895087778568
TKT-100486,Low,0,0,None,0.05,0.15748627,1.6527,0.40816018600016835
TKT-100487,Critical,0,0,None,3.0,2.996188,1.61205,2.7210757851600644
TKT-100488,Medium,-1,0,None,0.2,0.6429595,2.4705,0.8091358162462712
TKT-100489,High,-1,0,None,2.0,1.9488056,2.01165,1.9844119668006899
TKT-100490,Medium,0,0,None,1.6,1.0733339,1.86615,1.4688968658447266
TKT-100491,High,2,1,Hidden Crisis,2.0,1.8930382,0.4512,1.6528033554553985
TKT-100492,Medium,1,0,None,0.3,0.09956941,2.3439,0.6386292919516563
TKT-100493,High,-1,0,None,2.0,1.9488056,2.68545,2.119171965122223
TKT-100494,Medium,-1,0,None,2.1,0.09956941,2.4078,1.4614092424511909
TKT-100495,Low,0,0,None,0.2,0.04953258,1.1541,0.3381563929840923
TKT-100496,High,0,0,None,2.0,1.29454,1.1277,1.5786290109157561
TKT-100497,Medium,-1,0,None,0.3,0.19682762,2.3439,0.6726696655154228
TKT-100498,High,1,0,None,2.0,1.9488056,1.2999,1.8420619606971742
TKT-100499,Medium,0,0,None,1.1,1.0012358,1.6527,1.1759725451469423
TKT-100500,High,1,0,None,2.0,1.8930382,0.39675,1.64191335439682
TKT-100501,Low,-1,0,None,0.2,0.57010436,0.696,0.42873652353882785
TKT-100502,Medium,-1,0,None,0.1,0.81794167,2.11995,0.7552695948630571
TKT-100503,Medium,0,0,None,1.2,1.0600208,1.96125,1.303257292509079
TKT-100504,High,0,0,None,2.0,1.8930382,1.9116,1.9448833525180815
TKT-100505,Medium,0,0,None,0.2,0.4857986,1.5297,0.5659695185720921
TKT-100506,Medium,1,0,None,0.4,2.0941286,0.0,0.9129450157284736
TKT-100507,High,0,0,None,2.0,1.998326,2.4078,2.0809740722179413
TKT-100508,Medium,-1,0,None,1.1,0.63175684,0.4911,0.8143349081277846
TKT-100509,High,0,0,None,2.1,1.9981121,1.4595,1.9362391769886016
TKT-100510,Medium,-1,0,None,0.4,2.0941286,1.21245,1.1554350212216378
TKT-100511,High,0,0,None,2.0,1.998326,1.9116,1.9817340791225433
TKT-100512,High,1,0,None,2.0,1.29454,1.69665,1.692419022321701
TKT-100513,High,0,0,None,2.0,1.8930382,1.4595,1.854463344812393
TKT-100514,Medium,0,0,None,0.3,1.3503485,1.18215,0.8440519720315933
TKT-100515,High,0,0,None,2.0,1.9488056,1.96125,1.9743319392204286
TKT-100516,Medium,-1,0,None,1.2,1.0600208,2.17515,1.3460372865200043
TKT-100517,Critical,1,0,None,3.0,2.996188,2.11995,2.8226557850837706
TKT-100518,Medium,0,0,None,1.6,1.0733339,0.5826,1.212186861038208
TKT-100519,Low,0,0,None,0.1,0.81794167,0.0,0.33127958364784715
TKT-100520,Medium,-1,0,None,1.2,1.0600208,0.0,0.9110073029994965
TKT-100521,Low,-2,1,False Alarm,0.3,0.09956941,0.55875,0.2815992936491966
TKT-100522,Low,0,0,None,0.2,0.04953258,0.5958,0.22649640124291182
TKT-100523,Low,-1,0,None,0.2,0.4857986,0.6504,0.3901095069944859
TKT-100524,Medium,1,0,None,1.2,1.0600208,2.11995,1.3349973142147065
TKT-100525,Medium,1,0,None,1.1,0.63175684,2.4705,1.2102149039506913
TKT-100526,Low,0,0,None,0.3,0.09956941,0.23115,0.21607929915189744
TKT-100527,Medium,1,0,None,1.6,1.0733339,0.0,1.0956668615341187
TKT-100528,High,1,0,None,2.1,1.9981121,0.98505,1.8413491904735566
TKT-100529,Medium,1,0,None,1.1,0.63175684,0.4722,0.8105549067258835
TKT-100530,Medium,0,0,None,1.1,0.63175684,2.28585,1.1732849150896072
TKT-100531,High,-1,0,None,2.0,1.8930382,2.916,2.1457633316516875
TKT-100532,High,1,0,None,2.1,1.9981121,1.0503,1.854399186372757
TKT-100533,Medium,0,0,None,0.3,0.036962382,2.916,0.7311368171125651
TKT-100534,Medium,0,0,None,1.6,1.0733339,0.0,1.0956668615341187
TKT-100535,Medium,0,0,None,0.15,0.12187548,2.11995,0.5341464318335056
TKT-100536,Medium,0,0,None,1.1,1.0012358,2.916,1.4286325335502625
TKT-100537,Medium,-1,0,None,1.1,1.0012358,2.5431,1.3540525794029237
TKT-100538,High,1,0,None,2.0,1.9488056,2.28585,2.039251959323883
TKT-100539,Medium,1,0,None,1.2,1.0980611,2.68545,1.4614114165306091
TKT-100540,Medium,-1,0,None,1.0,1.0042081,1.27095,1.0556628227233888
TKT-100541,Medium,0,0,None,0.2,0.4857986,1.569,0.5738295115530492
TKT-100542,Low,-2,1,False Alarm,0.3,0.036962382,1.5297,0.45387684740126133
TKT-100543,Medium,0,0,None,1.1,1.0012358,0.90345,1.0261225581169129
TKT-100544,Medium,1,0,None,0.1,0.81794167,0.94365,0.5200095850974321
TKT-100545,Medium,0,0,None,1.1,1.0012358,1.7382,1.193072545528412
TKT-100546,Medium,0,0,None,1.2,1.0980611,0.5337,1.0310613989830018
TKT-100547,Medium,1,0,None,1.2,1.0980611,1.96125,1.3165713906288148
TKT-100548,High,2,1,Hidden Crisis,2.0,1.9488056,1.7784,1.93776193857193
TKT-100549,Low,0,0,None,0.3,0.038576685,0.0,0.14850184507668018
TKT-100550,Medium,1,0,None,0.2,0.57010436,1.1541,0.5203565157949924
TKT-100551,Medium,-1,0,None,0.3,0.09956941,2.68545,0.7069393143057824
TKT-100552,High,2,1,Hidden Crisis,2.0,1.998326,0.3798,1.6753740787506104
TKT-100553,Medium,0,0,None,1.2,1.0600208,2.5431,1.4196273267269135
TKT-100554,Medium,-1,0,None,0.3,0.036962382,2.616,0.6711368266493083
TKT-100555,Medium,0,0,None,0.2,0.4857986,2.76105,0.812239507585764
TKT-100556,Low,-1,0,None,0.05,0.15748627,0.9636,0.27034019250422714
TKT-100557,Low,0,0,None,0.15,0.12187548,0.8283,0.27581642046570776
TKT-100558,Low,-1,0,None,0.05,0.17642692,0.57195,0.19863942507654428
TKT-100559,High,1,0,None,2.1,1.9981121,2.68545,2.181429201364517
TKT-100560,High,2,1,Hidden Crisis,2.0,1.8930382,1.7784,1.9182433426380157
TKT-100561,Medium,0,0,None,0.3,0.09956941,2.68545,0.7069393143057824
TKT-100562,Critical,0,0,None,3.0,2.9681032,2.5431,2.8974561333656315
TKT-100563,Medium,0,0,None,1.1,0.63175684,0.2586,0.7678349047899246
TKT-100564,Medium,-1,0,None,1.0,1.0042081,2.83995,1.3694628477096558
TKT-100565,Medium,1,0,None,1.1,1.0012358,2.11995,1.2694225668907166
TKT-100566,Medium,1,0,None,0.2,0.4857986,1.4595,0.5519295014441014
TKT-100567,Medium,1,0,None,0.2,0.6429595,2.28585,0.7722058273851871
TKT-100568,High,0,0,None,1.6,1.0733339,2.4705,1.5897668600082397
TKT-100569,High,2,1,Hidden Crisis,2.1,1.9981121,1.9116,2.02665918469429
TKT-100570,Low,0,0,None,0.05,0.15748627,0.6225,0.20212019700556993
TKT-100571,Low,-1,0,None,0.3,0.09956941,1.49535,0.4689192995429039
TKT-100572,High,1,0,None,2.1,1.9981121,1.86615,2.0175691902637483
TKT-100573,Critical,0,0,None,2.9,2.26745,2.5431,2.607227599620819
TKT-100574,High,2,1,Hidden Crisis,2.0,1.9488056,0.4722,1.6765219509601594
TKT-100575,Low,0,0,None,0.3,0.036962382,1.5297,0.45387684740126133
TKT-100576,Medium,1,0,None,1.1,1.0012358,0.63615,0.9726625561714173
TKT-100577,Medium,1,0,None,0.3,0.036962382,2.01165,0.5502668563276529
TKT-100578,Low,-1,0,None,0.3,0.09956941,1.36425,0.4426992878317833
TKT-100579,High,2,1,Hidden Crisis,1.6,1.0733339,2.68545,1.6327568769454959
TKT-100580,Medium,0,0,None,0.3,0.09956941,2.916,0.7530492767691612
TKT-100581,High,0,0,None,2.0,1.8930382,2.0634,1.9752433598041534
TKT-100582,Medium,0,0,None,1.1,1.0012358,2.4078,1.3269925475120545
TKT-100583,Critical,0,0,None,3.0,2.9681032,2.28585,2.8460061192512516
TKT-100584,High,2,1,Hidden Crisis,2.0,1.29454,1.69665,1.692419022321701
TKT-100585,Medium,1,0,None,1.1,0.63175684,0.6225,0.8406149059534073
TKT-100586,Low,0,0,None,0.3,0.19682762,0.4512,0.29412967413663865
TKT-100587,High,1,0,None,2.0,1.29454,1.1541,1.5839090049266815
TKT-100588,Medium,1,0,None,1.3,1.4184979,1.00575,1.282624238729477
TKT-100589,High,0,0,None,2.0,1.998326,2.28585,2.0565840899944305
TKT-100590,Medium,1,0,None,0.15,0.12187548,2.3439,0.5789364136755466
TKT-100591,Low,-1,0,None,0.2,0.57010436,0.3162,0.352776525169611
TKT-100592,High,0,0,None,2.0,1.29454,2.4705,1.8471890151500703
TKT-100593,High,-1,0,None,2.8,2.159486,2.0634,2.4285001039505008
TKT-100594,Medium,1,0,None,1.1,0.63175684,2.4705,1.2102149039506913
TKT-100595,High,1,0,None,2.1,1.9981121,0.336,1.7115391850471495
TKT-100596,High,1,0,None,2.0,1.8930382,0.23115,1.6087933540344237
TKT-100597,Low,0,0,None,0.3,0.21946548,0.0,0.21181292310357092
TKT-100598,High,1,0,None,2.0,1.998326,0.3045,1.6603140830993652
TKT-100599,Medium,0,0,None,1.1,0.64617956,2.01165,1.1234928727149964
TKT-100600,Low,-2,1,False Alarm,0.2,0.4857986,1.0266,0.46534951105713845
TKT-100601,High,0,0,None,2.1,1.9981121,2.916,2.2275391638278963
TKT-100602,Low,-1,0,None,0.2,0.57010436,0.94365,0.478266528993845
TKT-100603,Medium,1,0,None,0.3,1.3503485,0.0,0.6076219707727433
TKT-100604,Medium,0,0,None,0.1,0.81794167,1.4595,0.6231795746833086
TKT-100605,High,0,0,None,2.0,1.998326,2.616,2.1226140677928926
TKT-100606,Low,0,0,None,0.3,0.09956941,1.09965,0.38977930396795274
TKT-100607,Low,0,0,None,0.15,0.12187548,1.00575,0.3113064087927342
TKT-100608,Medium,-1,0,None,2.0,1.29454,0.54585,1.4622590124607087
TKT-100609,Medium,0,0,None,1.2,1.0980611,0.2586,0.9760414004325867
TKT-100610,High,1,0,None,2.0,1.9488056,0.7731,1.7367019534111023
TKT-100611,Medium,0,0,None,0.05,0.15748627,2.76105,0.6298301937058568
TKT-100612,Medium,0,0,None,1.6,1.0733339,0.7104,1.237746858596802
TKT-100613,Low,0,0,None,0.3,0.036996286,1.36425,0.4207986945286393
TKT-100614,Medium,0,0,None,1.3,1.4184979,1.18215,1.3179042518138886
TKT-100615,Medium,1,0,None,0.1,0.81794167,0.86415,0.5041095811873675
TKT-100616,Medium,0,0,None,1.1,1.0012358,0.43245,0.9319225549697877
TKT-100617,High,-1,0,None,2.0,1.9488056,2.17515,2.017111933231354
TKT-100618,Critical,1,0,None,3.0,2.9681032,1.96125,2.781086099147797
TKT-100619,Medium,0,0,None,1.2,1.0600208,0.0,0.9110073029994965
TKT-100620,Medium,1,0,None,0.3,0.19682762,2.0634,0.6165696784853936
TKT-100621,Medium,1,0,None,0.2,0.57010436,2.4078,0.7710965193808079
TKT-100622,High,0,0,None,2.0,1.998326,2.28585,2.0565840899944305
TKT-100623,Low,-1,0,None,0.2,0.6429595,0.0,0.31503581777215
TKT-100624,Low,-1,0,None,0.3,0.038576685,0.0,0.14850184507668018
TKT-100625,Medium,0,0,None,1.3,1.4184979,0.7731,1.2360942542552948
TKT-100626,Low,-2,1,False Alarm,0.3,0.038576685,0.0,0.14850184507668018
TKT-100627,Medium,0,0,None,0.4,2.0941286,2.0634,1.3256250217556953
TKT-100628,High,-1,0,None,2.0,1.8930382,2.83995,2.1305533707141877
TKT-100629,High,2,1,Hidden Crisis,2.0,1.2823856,2.5431,1.8574549794197082
TKT-100630,High,1,0,None,1.3,1.4184979,2.11995,1.5054642617702485
TKT-100631,Medium,1,0,None,0.2,0.6429595,1.49535,0.6141058184206485
TKT-100632,Medium,0,0,None,1.3,1.4184979,0.50145,1.1817642509937287
TKT-100633,Medium,0,0,None,1.6,1.0733339,0.4512,1.1859068632125855
TKT-100634,Medium,0,0,None,1.3,1.4184979,0.66735,1.2149442493915559
TKT-100635,High,-1,0,None,2.9,2.26745,1.86615,2.47183758020401
TKT-100636,Medium,1,0,None,1.0,1.0042081,0.0,0.8014728307724
TKT-100637,Medium,0,0,None,1.2,1.0600208,0.72795,1.0565972983837129
TKT-100638,Low,-1,0,None,0.3,0.09956941,0.28815,0.22747930139303207
TKT-100639,Medium,1,0,None,1.2,1.0600208,0.8826,1.0875273048877716
TKT-100640,Medium,0,0,None,0.2,0.4857986,2.616,0.7832294978201391
TKT-100641,High,0,0,None,2.0,1.998326,0.34485,1.6683840811252595
TKT-100642,Medium,0,0,None,1.3,1.4184979,1.4295,1.3673742473125459
TKT-100643,Low,-1,0,None,0.2,0.04953258,1.6527,0.4378763942047954
TKT-100644,Low,-1,0,None,0.2,0.57010436,0.72795,0.4351265229284763
TKT-100645,Medium,1,0,None,0.2,0.4857986,2.17515,0.6950594939291477
TKT-100646,Low,0,0,None,0.2,0.57010436,0.0,0.28953652754426
TKT-100647,High,2,1,Hidden Crisis,2.0,1.8930382,0.94365,1.7512933552265166
TKT-100648,Low,-1,0,None,0.3,0.036996286,0.3798,0.2239087039604783
TKT-100649,High,2,1,Hidden Crisis,2.0,1.998326,0.5826,1.7159340798854827
TKT-100650,Medium,1,0,None,1.2,1.0600208,0.75675,1.0623573005199434
TKT-100651,High,1,0,None,2.0,1.8930382,1.36425,1.8354133427143096
TKT-100652,Medium,1,0,None,1.2,1.0980611,1.2429,1.1729014039039614
TKT-100653,Medium,1,0,None,1.2,1.0980611,1.82055,1.2884313941001893
TKT-100654,Low,-1,0,None,0.3,0.19682762,1.4595,0.4957896634936333
TKT-100655,Low,0,0,None,0.3,0.038576685,1.1277,0.3740418393164873
TKT-100656,High,0,0,None,2.1,1.9981121,0.5958,1.7634991824626922
TKT-100657,High,2,1,Hidden Crisis,2.0,1.9488056,1.69665,1.921411955356598
TKT-100658,Medium,1,0,None,1.1,0.63175684,1.82055,1.0802248984575271
TKT-100659,Medium,-1,0,None,1.2,1.0980611,2.17515,1.35935138463974
TKT-100660,Medium,1,0,None,0.2,0.57010436,1.4595,0.5814365185797215
TKT-100661,High,2,1,Hidden Crisis,2.0,1.8930382,1.86615,1.9357933580875395
TKT-100662,Medium,0,0,None,0.4,2.0941286,0.0,0.9129450157284736
TKT-100663,Medium,1,0,None,0.3,0.036962382,2.4078,0.629496831074357
TKT-100664,High,1,0,None,2.0,1.29454,2.83995,1.9210790336132049
TKT-100665,Medium,-1,0,None,0.1,0.81794167,2.76105,0.8834895808249712
TKT-100666,Medium,1,0,None,1.0,1.0042081,0.86415,0.9743028283119202
TKT-100667,Critical,0,0,None,3.0,2.996188,2.68545,2.9357557892799377
